kgmn X,kgmn Y
9.931092e-07,23.65022793801833
1e-06,23.63776461036202
1.006939e-06,23.62527191911042
1.020961e-06,23.60019814784159
1.035178e-06,23.57500602659852
1.049593e-06,23.54969494203977
1.064209e-06,23.52426426147292
1.079029e-06,23.49871333219298
1.094055e-06,23.47304149108312
1.10929e-06,23.44725263426099
1.124737e-06,23.42133660401008
1.1404e-06,23.39529757193171
1.15628e-06,23.36913480454432
1.172382e-06,23.34284754777013
1.188708e-06,23.31643503134744
1.205261e-06,23.28989647143321
1.222045e-06,23.26323106359621
1.239062e-06,23.23643799031371
1.256317e-06,23.20951641566301
1.273811e-06,23.18246548647639
1.29155e-06,23.15528433650878
1.309535e-06,23.12797208284707
1.327771e-06,23.10052782403065
1.346261e-06,23.07295064572224
1.365008e-06,23.04523961580042
1.384016e-06,23.01739378994658
1.403289e-06,22.98941220539711
1.42283e-06,22.96129388508005
1.442644e-06,22.93303783588203
1.462733e-06,22.90464305125456
1.483103e-06,22.87610850952773
1.503755e-06,22.84743317372203
1.524696e-06,22.8186159927708
1.545928e-06,22.78965590270718
1.567455e-06,22.76055182243708
1.589283e-06,22.73130265910195
1.611414e-06,22.70190730790605
1.633854e-06,22.67236464542957
1.656606e-06,22.6426735402158
1.679675e-06,22.61283284481162
1.703065e-06,22.58284139974576
1.726781e-06,22.55269803227564
1.750827e-06,22.51813355938047
1.775208e-06,22.48792760815756
1.799929e-06,22.45755390079564
1.824993e-06,22.42701170161649
1.850407e-06,22.39630025197848
1.876175e-06,22.36541877276766
1.902301e-06,22.33436645735521
1.928792e-06,22.30314248374331
1.955651e-06,22.27174600289213
1.982884e-06,22.24017614730833
2.010496e-06,22.20843202668233
2.038493e-06,22.17651273061682
2.06688e-06,22.14467350585096
2.095662e-06,22.11239598615719
2.124845e-06,22.07994047902549
2.154435e-06,21.9901376040444
2.184436e-06,21.95674928517323
2.214855e-06,21.92317575060004
2.245698e-06,21.88941597630554
2.27697e-06,21.85546892273642
2.308678e-06,21.82133353239063
2.340827e-06,21.78700873716811
2.373424e-06,21.75249345383425
2.406475e-06,21.71778658710267
2.439986e-06,21.68288702953087
2.473964e-06,21.64779366149675
2.508415e-06,21.61250535533363
2.543346e-06,21.57702097124509
2.578763e-06,21.5413393615237
2.614673e-06,21.50545937264951
2.651084e-06,21.46937987923389
2.688001e-06,21.43309967533152
2.725433e-06,21.39661758240877
2.763385e-06,21.35993242144894
2.801867e-06,21.3230430136632
2.840884e-06,21.28594817503543
2.880444e-06,21.24864672247617
2.920556e-06,21.21113747043865
2.961225e-06,21.17341923516506
3.002462e-06,21.13549083421923
3.044272e-06,21.09735108702569
3.086665e-06,21.05899881725765
3.129648e-06,21.02043285160827
3.17323e-06,20.9816520248988
3.217418e-06,20.94265517621913
3.262222e-06,20.9034411531746
3.30765e-06,20.86400881167495
3.35371e-06,20.82435701751769
3.400412e-06,20.78448464626496
3.447764e-06,20.74439058656852
3.495776e-06,20.70407373921925
3.544456e-06,20.66353301714083
3.593814e-06,20.62276735038684
3.643859e-06,20.58177568361931
3.694601e-06,20.54055697862729
3.74605e-06,20.49911021358283
3.798215e-06,20.4574343879642
3.851106999999999e-06,20.4155285186238
3.904735e-06,20.37339164393565
3.95911e-06,20.33102282547566
4.014242e-06,20.2884211450609
4.070141999999999e-06,20.24558570962848
4.126820999999999e-06,20.2025156506363
4.184289e-06,20.15921012580275
4.242556e-06,20.11566831784386
4.301636e-06,20.07188943849264
4.361538e-06,20.02787272652563
4.422274e-06,19.98361745029385
4.483856e-06,19.93912291018476
4.546295e-06,19.89438843459254
4.609604e-06,19.84941338675453
4.673795e-06,19.80419716077615
4.73888e-06,19.75873918486102
4.80487e-06,19.70688992780755
4.87178e-06,19.66131854664372
4.939621999999999e-06,19.6154850959577
5.008408e-06,19.56938987064546
5.078152e-06,19.52303318843115
5.148867e-06,19.47641538867305
5.220568e-06,19.42953683519396
5.293266e-06,19.38239791580464
5.366977e-06,19.33499904063033
5.441714e-06,19.28734064756628
5.517492e-06,19.23942319744934
5.594325999999999e-06,19.19124717764554
5.672229e-06,19.14281310180706
5.751216999999999e-06,19.09412151154339
5.831305e-06,19.04517297441438
5.912508e-06,18.99596808751843
5.994843e-06,18.94650747557077
6.078322999999999e-06,18.89679179269923
6.162966e-06,18.84682172302839
6.248788e-06,18.79659798129144
6.335804999999999e-06,18.74612131288857
6.424033999999999e-06,18.69539249571422
6.513491e-06,18.64441233797013
6.604194e-06,18.59318168233334
6.696159999999999e-06,18.54170140382325
6.789407e-06,18.48997241225077
6.883951999999999e-06,18.43799565129898
6.979814e-06,18.38577209987091
7.077010999999999e-06,18.33330277233166
7.175561e-06,18.28058871878277
7.275484e-06,18.22763102694307
7.376798e-06,18.17506114825877
7.479523e-06,18.12156729152609
7.583678e-06,18.06783714020844
7.689283999999999e-06,18.01387168913871
7.796359999999999e-06,17.95967198539378
7.904927999999999e-06,17.90523912520497
8.015006999999999e-06,17.85057425796268
8.126619e-06,17.79567858314168
8.239786e-06,17.74055335030434
8.354527999999999e-06,17.68519986198363
8.470868e-06,17.629619468786
8.588829000000001e-06,17.57381357465603
8.708430999999999e-06,17.51778363250471
8.829700000000001e-06,17.46153114607946
8.952657000000001e-06,17.40505766805859
9.077326999999999e-06,17.34836480276769
9.203732000000001e-06,17.29145420244924
9.331898000000001e-06,17.23432756994345
9.461847999999999e-06,17.17698665592363
9.593607999999999e-06,17.11943326018645
9.727202999999999e-06,17.06166923026282
9.862658e-06,17.00369646136578
9.999999999999999e-06,16.9455168963168
1.013925e-05,16.88713252294748
1.028045e-05,16.82854538277782
1.042361e-05,16.76975755053275
1.056876e-05,16.71077115693356
1.071593e-05,16.65158836965064
1.086516e-05,16.59221140706444
1.101646e-05,16.53264252763771
1.116987e-05,16.47288403541077
1.132541e-05,16.41293826594702
1.148312e-05,16.35280760726519
1.164303e-05,16.29249448939321
1.180517e-05,16.2320013708184
1.196956e-05,16.1713307624792
1.213624e-05,16.11048519934216
1.230524e-05,16.04946726403832
1.24766e-05,15.98827956986383
1.265034e-05,15.92692477644115
1.28265e-05,15.86540555915583
1.300511e-05,15.80372464924185
1.318621e-05,15.74188479307274
1.336984e-05,15.67988877452438
1.355602e-05,15.61773941589798
1.374479e-05,15.55543955574192
1.393619e-05,15.49299207677886
1.413026e-05,15.43039987417057
1.432703e-05,15.36766588610772
1.452654e-05,15.30479305959839
1.472883e-05,15.24178438047727
1.493393e-05,15.17864285233353
1.514189e-05,15.11537150102365
1.535275e-05,15.05197337284633
1.556654e-05,14.98845154165119
1.578331e-05,14.92480908912156
1.60031e-05,14.86104912676029
1.622595e-05,14.79717477638575
1.645191e-05,14.73318917446137
1.668101e-05,14.66909547885665
1.69133e-05,14.60489685308618
1.714882e-05,14.54059647876062
1.738762e-05,14.47619754832927
1.762975e-05,14.4117032609343
1.787526e-05,14.34711682636127
1.812418e-05,14.28244146607136
1.837656e-05,14.21768040134874
1.863246e-05,14.15283686241701
1.889193e-05,14.08791408689428
1.915501e-05,14.02291530848291
1.942175e-05,13.95784377312532
1.96922e-05,13.89270271561054
1.996642e-05,13.82749537805886
2.024447e-05,13.76222500132332
2.052638e-05,13.69689482159126
2.081222e-05,13.63150807402663
2.110203e-05,13.56606798487865
2.139589e-05,13.50057778187409
2.169384e-05,13.43504067754881
2.199593e-05,13.36945988186949
2.230223e-05,13.30383859682724
2.26128e-05,13.23818001351302
2.292769e-05,13.17248730939358
2.324697e-05,13.10676365600664
2.357069e-05,13.04101220786842
2.389893e-05,12.97523610815437
2.423173e-05,12.90943848409965
2.456916e-05,12.84362244855808
2.49113e-05,12.77779109951546
2.52582e-05,12.71194751585622
2.560993e-05,12.64609476090093
2.596656e-05,12.58023587648403
2.632815e-05,12.5143738883605
2.669478e-05,12.44851180225576
2.706652e-05,12.38265260023323
2.744343e-05,12.31679924604296
2.782559e-05,12.25095467977721
2.821308e-05,12.18512181972089
2.860596e-05,12.1193035624024
2.90043e-05,12.05350277773291
2.94082e-05,11.98772231427354
2.981772e-05,11.92196499611695
3.023295e-05,11.85623362004904
3.065395e-05,11.79053095762876
3.108082e-05,11.72485975712778
3.151363e-05,11.65922273931713
3.195248e-05,11.5936225980935
3.239743e-05,11.52806200109776
3.284857e-05,11.46254359032343
3.3306e-05,11.39706997703358
3.37698e-05,11.33164374976567
3.424005999999999e-05,11.26626746652355
3.471687e-05,11.20094365856805
3.520031e-05,11.13567482992412
3.569048999999999e-05,11.07046345698747
3.61875e-05,11.005311989528
3.669142e-05,10.94022284654175
3.720237e-05,10.87519842263806
3.772041999999999e-05,10.81024108398644
3.82457e-05,10.74535316958876
3.877828e-05,10.68053699010025
3.931829e-05,10.61579483278219
3.986581e-05,10.55112895437255
4.042096e-05,10.48654158736547
4.098384e-05,10.42203493672453
4.155455e-05,10.3576111825698
4.213322e-05,10.29327247940418
4.271994e-05,10.22902095658059
4.331483e-05,10.16485871774623
4.391801e-05,10.10078784253788
4.452958999999999e-05,10.03681038925566
4.514968e-05,9.972928389207478
4.577841e-05,9.909143852729441
4.641589e-05,9.845458765841617
4.706224999999999e-05,9.781875096085427
4.771761e-05,9.718394786393677
4.83821e-05,9.655019760021556
4.905584e-05,9.591751920472321
4.973896e-05,9.528593149690346
5.043159e-05,9.465545313743213
5.113387999999999e-05,9.402610257412336
5.184593999999999e-05,9.33978980812595
5.256791e-05,9.27708577791272
5.329994e-05,9.21449996017753
5.404216e-05,9.152034133551028
5.479471999999999e-05,9.08969006137259
5.555776e-05,9.027469492122687
5.633143e-05,8.965374159113628
5.711586e-05,8.903405785790827
5.791123e-05,8.841566079059778
5.871766e-05,8.77985673698887
5.953533e-05,8.718279444679091
6.036439e-05,8.656835877220292
6.120497999999999e-05,8.59552769956572
6.205729e-05,8.534356566500351
6.292145999999999e-05,8.473324126199172
6.379766999999999e-05,8.412432017324416
6.468608e-05,8.351681871219821
6.558686e-05,8.291075312641757
6.650018e-05,8.230613960492649
6.742622e-05,8.170299425970278
6.836516e-05,8.110133317955196
6.931717e-05,8.050117239820182
7.028243999999999e-05,7.990252789678443
7.126114999999999e-05,7.930541563091394
7.225348999999999e-05,7.870985152598989
7.325964999999999e-05,7.811585148516696
7.427982e-05,7.752343137401111
7.531419999999999e-05,7.693260706378326
7.636297999999999e-05,7.634339439296598
7.742637e-05,7.575580919316994
7.850455999999999e-05,7.516986730217498
7.959776999999999e-05,7.45855845388872
8.07062e-05,7.400297672796158
8.183007e-05,7.342205969666621
8.296959e-05,7.28428492773186
8.412497e-05,7.226536130470946
8.529645e-05,7.16896116236803
8.648423e-05,7.111561608650273
8.768855999999999e-05,7.054339055530387
8.890966e-05,6.997295090429333
9.014776e-05,6.940431301722328
9.140311e-05,6.883749278954884
9.267592999999999e-05,6.827250612589655
9.396647999999999e-05,6.770936893768149
9.5275e-05,6.714809715359128
9.660174999999999e-05,6.658870669538137
9.794696999999999e-05,6.603121350930279
9.931091999999999e-05,6.54756335294968
0.0001006939,6.492198271621898
0.0001020961,6.437027696111866
0.0001035178,6.382053220501231
0.0001049593,6.327276441527427
0.0001064209,6.27269895019356
0.0001079029,6.21832233000739
0.0001094055,6.164148176818284
0.000110929,6.110178067390462
0.0001124737,6.056413589793511
0.00011404,6.002856316385963
0.000115628,5.949507826126843
0.0001172382,5.896369685268051
0.0001188708,5.843443455671908
0.0001205261,5.790730699053177
0.0001222045,5.73823296208482
0.0001239062,5.685951790384967
0.0001256317,5.633888717040711
0.0001273811,5.582045263989126
0.000129155,5.530422948948836
0.0001309535,5.479023277360052
0.0001327771,5.427847737849238
0.0001346261,5.3768978117479
0.0001365008,5.326174962732807
0.0001384016,5.275680645887787
0.0001403289,5.225416295014659
0.000142283,5.175383328950304
0.0001442644,5.125583147145625
0.0001462733,5.076017132939814
0.0001483103,5.026686649165064
0.0001503755,4.977593036457142
0.0001524696,4.92873761394344
0.0001545928,4.880121679734081
0.0001567455,4.831746502319593
0.0001589283,4.783613328076963
0.0001611414,4.73572337925148
0.0001633854,4.688077841487964
0.0001656606,4.640677879438612
0.0001679675,4.593524622159475
0.0001703065,4.546619167841207
0.0001726781,4.499962580080982
0.0001750827,4.453555890146898
0.0001775208,4.407400091326935
0.0001799929,4.361496139259613
0.0001824993,4.315844950259201
0.0001850407,4.270447399654569
0.0001876175,4.225304323605661
0.0001902301,4.180416506907582
0.0001928792,4.135784698690082
0.0001955651,4.091409593407088
0.0001982884,4.047291841042565
0.0002010496,4.003432038643432
0.0002038493,3.959830731838324
0.000206688,3.916488411412864
0.0002095662,3.873405515955913
0.0002124845,3.830582419399684
0.0002154435,3.788019439666526
0.0002184436,3.745716833469934
0.0002214855,3.703674790024508
0.0002245698,3.661893434554082
0.000227697,3.620372823160578
0.0002308678,3.579112936626422
0.0002340827,3.538113685921757
0.0002373424,3.49737490303977
0.0002406475,3.456896340937265
0.0002439986,3.416677669443676
0.0002473964,3.376718471136344
0.0002508415,3.337018241717094
0.0002543346,3.297576380804878
0.0002578763,3.258392191938231
0.0002614673,3.219464879747684
0.0002651084,3.180793540400544
0.0002688001,3.1423771606117
0.0002725433,3.104214613887036
0.0002763385,3.066304649335059
0.0002801866999999999,3.028645893372699
0.0002840884,2.991236836824409
0.0002880444,2.954075833487352
0.0002920556,2.91716108843234
0.0002961225,2.88049065338291
0.0003002462,2.844062416693048
0.0003044272,2.807874093639986
0.0003086665,2.771923217662732
0.0003129648,2.736207127283438
0.0003173229999999999,2.700722957961737
0.0003217418,2.665467624540408
0.0003262222,2.630437810018901
0.000330765,2.595629948899059
0.0003353709999999999,2.56104021072935
0.0003400412,2.526664480571748
0.0003447764,2.492498340730967
0.0003495776,2.458537046870838
0.0003544456,2.424775502962313
0.0003593814,2.391208238135516
0.0003643859,2.35782937478374
0.0003694601,2.324632598277395
0.000374605,2.291611121199298
0.0003798215,2.258757649140874
0.0003851107,2.226064336317606
0.0003904735,2.193522744434417
0.000395911,2.161123796314842
0.0004014242,2.128857722906249
0.0004070142,2.096714013486705
0.0004126821,2.064681359346427
0.0004184289,2.032747597800422
0.0004242556,2.000899653849241
0.0004301635999999999,1.969123487552603
0.0004361537999999999,1.937404041611072
0.0004422274,1.90572520080906
0.0004483856,1.874069765352575
0.0004546295,1.842419440971554
0.0004609604,1.810754868014462
0.0004673795,1.779055687091561
0.0004738879999999999,1.747300670821117
0.000480487,1.715467936177093
0.0004871779999999999,1.683535264039951
0.0004939622,1.651480558678822
0.0005008408,1.619282480759397
0.0005078152,1.586921289779011
0.0005148867,1.55437992685545
0.0005220568,1.521645362549364
0.0005293266,1.488710201145512
0.0005366977000000001,1.455574499394244
0.0005441713999999999,1.422247704013803
0.0005517492,1.388750520847715
0.0005594326,1.355116475860582
0.0005672228999999999,1.321392845380707
0.0005751217,1.287640631764949
0.0005831304999999999,1.253933317574756
0.0005912508,1.220354301353674
0.0005994842999999999,1.186993142083313
0.0006078323,1.153941013058091
0.0006162966,1.121285953573085
0.0006248787999999999,1.089108571230228
0.0006335805,1.057478741679641
0.0006424034,1.026453621575509
0.0006513491,0.9960770077152767
0.0006604194,0.9663798505896423
0.0006696159999999999,0.9373815798369716
0.0006789407,0.909091883336929
0.0006883952,0.8815126199691365
0.0006979814,0.8546396429641195
0.0007077011,0.8284643992500967
0.0007175561,0.8029752499462243
0.0007275484,0.7781585103860008
0.0007376797999999999,0.7539992353167746
0.0007479523,0.7304817950966442
0.0007583678,0.7075902814670874
0.0007689284,0.6853087872565234
0.0007796359999999999,0.6636215918836474
0.0007904927999999999,0.6425132773123982
0.0008015007,0.6219687994511328
0.0008126618999999999,0.6019735243277173
0.0008239785999999999,0.5825132439757555
0.0008354528,0.5635741793513399
0.0008470868,0.54514297188008
0.0008588828999999999,0.5272066734598039
0.0008708431,0.5097527304972481
0.00088297,0.4927689689015132
0.0008952657,0.4762435776752231
0.0009077327,0.4601650942618928
0.0009203732,0.4445223886755168
0.0009331897999999999,0.4293046503226701
0.0009461847999999999,0.4145013741653222
0.0009593608,0.4001023488609339
0.0009727202999999999,0.3860976449940675
0.0009862657999999999,0.3724776044077018
0.001,0.3592328301869285
